#Time,X,Y,Z,CONF
000036.480,2.05,2.22,-0.02,97
000036.580,2.03,2.24,0.17,87
000036.680,2.03,2.22,0.22,96
000036.780,2.05,2.19,0.10,98
000036.880,2.05,2.20,0.17,95
000036.980,2.05,2.21,0.19,98
000037.080,2.02,2.16,0.09,98
000037.180,2.04,2.16,0.24,88
000037.280,2.06,2.14,-0.01,86
000037.380,2.06,2.17,-0.15,91
000037.480,2.06,2.19,-0.27,90
000037.580,2.05,2.18,-0.28,97
000037.680,2.04,2.19,-0.15,97
000037.790,2.03,2.21,0.08,86
000037.890,2.02,2.24,0.23,88
000037.990,2.00,2.20,0.07,96
000038.090,2.01,2.21,0.14,96
000038.190,2.00,2.22,0.19,96
000038.290,2.02,2.21,0.30,90
000038.390,2.05,2.20,0.17,98
000038.490,2.04,2.20,0.19,97
000038.590,2.05,2.17,0.24,96
000038.690,2.05,2.18,0.32,91
000038.790,2.02,2.22,0.42,86
000038.890,2.04,2.21,0.44,93
000038.990,2.03,2.23,0.38,98
000039.090,2.08,2.19,0.15,92
000039.190,2.07,2.20,-0.02,93
000039.290,2.05,2.16,0.06,97
000039.390,2.05,2.17,0.18,93
000039.490,2.03,2.13,0.04,96
000039.590,2.04,2.14,0.13,95
000039.690,2.05,2.14,0.28,88
000039.790,2.06,2.13,0.11,96
000039.890,2.05,2.17,-0.09,88
000039.990,2.07,2.16,-0.21,91
000040.090,2.07,2.17,-0.29,93
000040.190,2.07,2.19,-0.36,91
000040.290,2.06,2.21,-0.46,87
000040.390,2.06,2.22,-0.40,98
000040.490,2.05,2.23,-0.48,87
000040.590,2.08,2.20,-0.47,95
000040.690,2.08,2.20,-0.43,97
000040.790,2.05,2.16,-0.22,95
000040.890,2.04,2.17,-0.06,95
000040.990,2.02,2.20,0.03,96
000041.090,2.00,2.23,0.20,87
000041.190,2.00,2.23,0.16,99
000041.290,1.98,2.22,0.25,93
000041.390,2.00,2.19,0.24,98
000041.490,2.04,2.17,0.10,97
000041.590,2.07,2.16,0.03,98
000041.690,2.07,2.16,-0.09,95
000041.790,2.11,2.15,-0.02,98
000041.890,2.12,2.13,0.16,89
000041.990,2.11,2.16,0.02,96
000042.090,2.13,2.16,0.04,99
000042.190,2.14,2.14,0.20,89
000042.290,2.10,2.18,-0.02,88
000042.390,2.12,2.18,0.18,86
000042.490,2.11,2.18,0.04,96
000042.590,2.06,2.14,0.22,86
000042.690,2.06,2.17,0.05,94
000042.800,2.10,2.15,0.22,88
000042.900,2.12,2.14,0.34,89
000043.000,2.11,2.16,0.17,96
000043.100,2.10,2.18,0.06,97
000043.200,2.10,2.19,-0.04,96
000043.300,2.14,2.16,0.15,88
000043.400,2.13,2.19,0.00,94
000043.500,2.13,2.20,-0.11,94
000043.600,2.09,2.14,0.10,87
000043.700,2.09,2.17,0.00,97
000043.800,2.11,2.16,0.10,95
000043.900,2.10,2.19,-0.01,97
000044.000,2.13,2.16,0.06,98
000044.100,2.15,2.15,0.12,97
000044.200,2.15,2.14,0.11,99
000044.300,2.14,2.16,-0.10,87
000044.400,2.14,2.19,-0.19,93
000044.500,2.15,2.18,-0.05,96
000044.600,2.16,2.15,-0.00,99
000044.700,2.14,2.17,-0.05,98
000044.800,2.14,2.15,0.02,98
000044.900,2.13,2.18,-0.08,96
000045.000,2.13,2.19,-0.17,94
000045.100,2.15,2.17,-0.06,97
000045.200,2.13,2.18,-0.16,94
000045.300,2.15,2.17,-0.06,97
000045.400,2.17,2.15,0.03,97
000045.500,2.19,2.12,0.19,89
000045.600,2.14,2.11,0.32,89
000045.700,2.12,2.16,0.06,87
000045.800,2.14,2.14,0.10,98
000045.900,2.13,2.16,-0.02,96
000046.000,2.16,2.14,0.18,86
000046.100,2.16,2.16,0.04,95
000046.200,2.15,2.17,-0.08,95
000046.300,2.13,2.19,-0.14,96
000046.400,2.12,2.21,-0.23,93
000046.500,2.10,2.23,-0.35,88
000046.600,2.08,2.25,-0.45,86
000046.700,2.08,2.25,-0.36,99
000046.800,2.11,2.20,-0.10,89
000046.900,2.11,2.19,-0.22,91
000047.000,2.10,2.20,-0.35,87
000047.100,2.08,2.22,-0.34,97
000047.200,2.11,2.21,-0.15,95
000047.300,2.09,2.22,-0.25,92
000047.400,2.09,2.22,-0.34,91
000047.500,2.11,2.19,-0.18,97
000047.600,2.09,2.21,-0.31,87
000047.710,2.08,2.22,-0.42,87
000047.810,2.07,2.22,-0.50,87
000047.910,2.07,2.22,-0.45,97
000048.010,2.10,2.20,-0.28,98
000048.110,2.08,2.18,-0.30,96
000048.210,2.05,2.15,-0.14,96
000048.310,2.01,2.11,-0.27,89
000048.410,2.01,2.16,-0.04,89
000048.510,2.01,2.18,0.08,95
000048.610,2.01,2.21,0.24,87
000048.710,2.02,2.20,0.35,89
000048.810,1.99,2.15,0.08,88
000048.910,2.04,2.12,-0.12,88
000049.010,2.01,2.09,-0.28,86
000049.110,2.01,2.10,-0.04,89
000049.210,2.01,2.15,0.14,89
000049.310,2.01,2.17,0.28,87
000049.410,2.02,2.18,0.32,95
000049.510,2.02,2.17,0.32,97
000049.610,2.05,2.14,0.17,97
000049.710,2.02,2.12,0.01,94
000049.810,2.04,2.13,-0.06,97
000049.910,2.06,2.12,-0.17,94
000050.010,2.06,2.14,-0.24,95
000050.110,2.09,2.12,-0.03,92
000050.210,2.08,2.15,-0.14,94
000050.310,2.08,2.17,-0.17,97
000050.410,2.07,2.19,-0.26,93
000050.510,2.08,2.14,-0.27,97
000050.610,2.08,2.14,-0.36,90
000050.710,2.04,2.10,-0.09,87
000050.810,2.03,2.13,0.06,93
000050.910,2.06,2.13,0.02,99
000051.010,2.03,2.10,0.19,89
000051.110,2.00,2.15,0.33,86
000051.210,2.01,2.16,0.34,96
000051.310,2.05,2.15,0.17,97
000051.410,2.04,2.18,0.14,99
000051.510,2.04,2.19,0.24,92
000051.610,2.03,2.21,0.24,97
000051.710,2.06,2.17,0.11,97
000051.810,2.04,2.21,-0.11,85
000051.910,2.04,2.22,0.10,87
000052.010,2.03,2.19,0.14,98
000052.110,2.03,2.20,0.19,96
000052.210,2.03,2.20,0.22,97
000052.310,2.04,2.20,0.28,94
000052.410,2.06,2.18,0.29,97
000052.510,2.06,2.19,0.17,98
000052.610,2.07,2.18,-0.07,86
000052.720,2.06,2.20,-0.23,87
000052.820,2.04,2.14,-0.01,89
000052.920,2.03,2.16,0.08,96
000053.020,2.06,2.14,0.00,98
000053.120,2.05,2.17,-0.13,93
000053.220,2.08,2.16,-0.27,89
000053.320,2.08,2.18,-0.25,98
000053.420,2.08,2.16,-0.37,87
000053.520,2.10,2.16,-0.18,96
000053.620,2.07,2.19,-0.31,88
000053.720,2.07,2.20,-0.42,86
000053.820,2.07,2.22,-0.50,86
000053.920,2.05,2.24,-0.56,87
000054.020,2.03,2.24,-0.34,96
000054.120,2.02,2.23,-0.18,97
000054.220,2.01,2.21,-0.09,98
000054.320,2.01,2.21,0.07,92
000054.420,2.02,2.21,0.17,94
000054.520,2.02,2.20,0.30,88
000054.620,2.02,2.20,0.39,89
000054.720,2.02,2.21,0.39,95
000054.820,2.01,2.23,0.41,93
000054.920,1.98,2.16,0.16,91
000055.020,1.99,2.18,0.20,96
000055.120,1.96,2.14,0.00,91
000055.220,1.97,2.16,-0.17,89
000055.320,1.99,2.15,0.03,91
000055.420,2.01,2.17,0.15,93
000055.520,2.01,2.17,0.17,98
000055.620,2.02,2.16,0.27,92
000055.720,2.00,2.12,0.01,86
000055.820,2.02,2.13,0.10,96
000055.920,2.03,2.17,0.26,87
000056.020,2.03,2.17,0.38,87
000056.120,2.06,2.16,0.20,96
000056.220,2.04,2.18,-0.01,90
000056.320,2.03,2.18,0.17,88
000056.420,2.06,2.17,0.10,99
000056.520,2.06,2.20,-0.01,96
000056.620,2.06,2.21,-0.19,87
000056.720,2.05,2.23,-0.33,87
000056.820,2.03,2.19,-0.22,99
000056.920,2.02,2.19,0.02,87
000057.020,2.02,2.19,0.12,95
000057.120,2.02,2.20,0.26,89
000057.220,2.03,2.21,0.38,86
000057.320,2.04,2.21,0.33,98
000057.420,2.05,2.21,0.36,95
000057.520,2.06,2.20,0.35,97
000057.630,2.06,2.22,0.21,98
000057.730,2.07,2.22,0.08,96
000057.830,2.09,2.22,0.25,86
000057.930,2.08,2.24,-0.00,86
000058.030,2.12,2.19,0.19,87
000058.130,2.10,2.21,0.04,95
000058.230,2.14,2.18,0.18,91
000058.330,2.10,2.16,-0.02,91
000058.430,2.09,2.18,-0.07,98
000058.530,2.07,2.21,-0.22,89
000058.630,2.06,2.19,-0.23,98
000058.730,2.07,2.21,-0.32,91
000058.830,2.03,2.16,-0.06,88
000058.930,2.03,2.19,-0.03,99
000059.030,2.03,2.18,0.12,92
000059.130,2.03,2.21,0.27,87
000059.230,2.02,2.22,0.36,90
000059.330,2.02,2.22,0.38,95
000059.430,2.01,2.24,0.45,88
000059.530,2.04,2.21,0.30,99
000059.630,2.07,2.18,0.19,99
000059.730,2.05,2.15,0.26,95
000059.830,2.04,2.17,0.30,94
000059.930,2.01,2.12,0.05,88
000060.030,2.01,2.12,0.07,99
000060.130,2.01,2.15,0.24,87
000060.230,2.02,2.15,0.29,95
000060.330,2.04,2.15,0.36,92
000060.430,2.04,2.17,0.36,96
000060.530,2.01,2.13,0.17,95
000060.630,2.01,2.15,0.24,94
000060.730,2.01,2.18,0.35,89
000060.830,2.00,2.21,0.43,88
000060.930,2.00,2.22,0.51,86
000061.030,1.99,2.24,0.50,94
000061.130,2.00,2.23,0.44,97
000061.230,1.97,2.17,0.14,86
000061.330,1.98,2.18,0.25,91
000061.430,2.00,2.18,0.26,97
000061.530,1.97,2.15,0.04,91
000061.630,1.98,2.18,0.21,87
000061.730,1.97,2.14,0.31,92
000061.830,2.00,2.16,0.35,94
000061.930,2.01,2.16,0.41,91
000062.030,2.02,2.16,0.42,94
000062.130,2.02,2.18,0.39,97
000062.230,2.03,2.18,0.38,96
000062.330,2.05,2.17,0.10,87
000062.430,2.06,2.16,0.22,92
000062.540,2.03,2.13,0.34,88
000062.640,2.04,2.14,0.41,91
000062.740,2.04,2.17,0.43,94
000062.840,2.05,2.17,0.34,99
000062.940,2.02,2.15,0.14,94
000063.040,2.02,2.14,0.17,98
000063.140,2.02,2.15,0.27,92
000063.240,2.05,2.14,0.01,86
000063.340,2.04,2.17,0.17,89
000063.440,2.04,2.18,0.21,96
000063.540,2.03,2.19,0.26,96
000063.640,2.03,2.19,0.31,94
000063.740,2.03,2.20,0.32,96
000063.840,2.03,2.21,0.40,91
000063.940,2.03,2.19,0.44,91
000064.040,1.99,2.14,0.15,87
000064.140,2.00,2.14,0.24,93
000064.240,2.04,2.15,0.11,97
000064.340,2.07,2.14,-0.02,96
000064.440,2.09,2.15,-0.18,90
000064.540,2.09,2.16,-0.22,96
000064.640,2.09,2.18,-0.22,98
000064.740,2.09,2.19,-0.22,98
000064.840,2.09,2.19,-0.30,92
000064.940,2.09,2.21,-0.32,96
000065.040,2.09,2.19,-0.42,88
000065.140,2.07,2.17,-0.37,98
000065.240,2.07,2.17,-0.34,98
000065.340,2.06,2.20,-0.43,87
000065.440,2.06,2.19,-0.50,88
000065.540,1.96,2.07,-0.21,84
000065.640,1.98,2.12,-0.26,95
000065.740,2.01,2.13,-0.24,98
000065.840,2.02,2.14,-0.08,96
000065.940,2.04,2.13,-0.13,97
000066.040,2.04,2.15,-0.06,98
000066.140,2.04,2.17,0.10,92
000066.240,2.05,2.16,0.20,93
000066.340,2.06,2.17,0.29,92
000066.440,2.06,2.18,0.16,98
000066.540,2.10,2.16,0.21,96
000066.640,2.13,2.15,0.24,96
000066.740,2.11,2.17,0.04,92
000066.840,2.09,2.19,-0.14,89
000066.940,2.13,2.17,0.09,87
000067.040,2.12,2.16,-0.11,88
000067.140,2.11,2.15,-0.25,89
000067.240,2.07,2.12,-0.07,94
000067.340,2.10,2.13,-0.00,98
000067.440,2.13,2.12,0.18,87
000067.540,2.14,2.11,0.20,98
000067.650,2.11,2.15,-0.04,87
000067.750,2.12,2.18,-0.18,90
000067.850,2.11,2.18,-0.32,87
000067.950,2.10,2.19,-0.35,94
000068.050,2.07,2.22,-0.43,89
000068.150,2.06,2.24,-0.35,98
000068.250,2.07,2.24,-0.45,86
000068.350,2.06,2.23,-0.50,90
000068.450,2.07,2.23,-0.47,96
000068.550,2.07,2.24,-0.43,97
000068.650,2.10,2.20,-0.32,99
000068.750,2.13,2.18,-0.17,97
000068.850,2.12,2.20,-0.26,93
000068.950,2.11,2.20,-0.32,93
000069.050,2.10,2.19,-0.27,99
000069.150,2.09,2.18,-0.27,98
000069.250,2.10,2.19,-0.33,93
000069.350,2.08,2.17,-0.37,94
000069.450,2.07,2.18,-0.33,98
000069.550,2.03,2.15,-0.13,94
000069.650,2.01,2.13,-0.19,96
000069.750,2.02,2.17,0.05,86
000069.850,2.00,2.13,-0.07,95
000069.950,2.04,2.13,-0.09,99
000070.050,2.04,2.15,0.01,97
000070.150,2.04,2.17,0.12,94
000070.250,2.04,2.16,0.24,91
000070.350,2.04,2.18,0.22,98
000070.450,2.00,2.15,0.06,95
000070.550,2.00,2.19,0.23,86
000070.650,2.01,2.17,0.26,97
000070.750,2.01,2.18,0.29,96
000070.850,2.04,2.16,0.04,88
000070.950,2.04,2.19,0.12,96
000071.050,2.03,2.21,0.22,92
000071.150,2.05,2.19,0.05,95
000071.250,2.05,2.18,0.20,90
000071.350,2.04,2.17,0.23,97
000071.450,2.07,2.17,0.06,95
000071.550,2.06,2.20,-0.06,94
000071.650,2.04,2.22,-0.24,86
000071.750,2.04,2.20,-0.02,91
000071.850,2.06,2.17,-0.08,98
000071.950,2.05,2.20,-0.24,87
000072.050,2.07,2.19,-0.29,95
000072.150,2.07,2.20,-0.33,95
000072.250,2.07,2.21,-0.35,95
000072.350,2.09,2.19,-0.16,95
000072.450,2.08,2.20,-0.18,98
000072.550,2.12,2.18,-0.04,96
000072.650,2.10,2.19,-0.06,99
000072.760,2.12,2.18,0.14,87
000072.860,2.14,2.16,0.14,99
000072.960,2.13,2.18,0.01,96
000073.060,2.11,2.19,-0.07,97
000073.160,2.10,2.21,-0.14,96
000073.260,2.08,2.22,-0.19,96
000073.360,2.07,2.23,-0.23,96
000073.460,2.11,2.19,-0.14,99
000073.560,2.09,2.20,-0.28,88
000073.660,2.07,2.23,-0.37,89
000073.760,2.06,2.25,-0.45,89
000073.860,2.06,2.23,-0.49,90
000073.960,2.06,2.25,-0.45,97
000074.060,2.11,2.21,-0.15,86
000074.160,2.10,2.21,-0.21,95
000074.260,2.08,2.23,-0.31,91
000074.360,2.08,2.23,-0.29,98
000074.460,2.08,2.23,-0.38,89
000074.560,2.07,2.24,-0.46,88
000074.660,2.07,2.25,-0.42,97
000074.760,2.08,2.23,-0.48,90
000074.860,2.07,2.20,-0.44,97
000074.960,2.07,2.22,-0.45,93
000075.060,2.07,2.18,-0.41,97
000075.160,2.07,2.20,-0.41,95
000075.260,2.10,2.18,-0.20,95
000075.360,2.12,2.18,-0.03,93
000075.460,2.12,2.20,-0.11,96
000075.560,2.14,2.16,0.01,96
000075.660,2.12,2.18,-0.18,87
000075.760,2.12,2.19,-0.24,95
000075.860,2.11,2.20,-0.30,93
000075.960,2.11,2.20,-0.35,93
000076.060,2.10,2.21,-0.36,96
000076.160,2.09,2.22,-0.33,97
000076.260,2.08,2.20,-0.42,89
000076.360,2.09,2.20,-0.45,92
000076.460,2.08,2.22,-0.43,96
000076.560,2.10,2.23,-0.42,95
000076.660,2.09,2.23,-0.41,95
000076.760,2.09,2.24,-0.44,92
000076.860,2.11,2.21,-0.14,86
000076.960,2.10,2.22,-0.14,99
000077.060,2.08,2.19,-0.21,96
000077.160,2.09,2.19,-0.30,92
000077.260,2.08,2.21,-0.25,99
000077.360,2.08,2.22,-0.27,96
000077.460,2.09,2.21,-0.35,92
000077.560,2.12,2.18,-0.08,87
000077.660,2.11,2.19,-0.13,97
000077.770,2.07,2.16,-0.07,99
000077.870,2.06,2.17,-0.24,87
000077.970,2.07,2.16,-0.34,89
000078.070,2.07,2.16,-0.33,98
000078.170,2.06,2.19,-0.31,97
000078.270,2.06,2.21,-0.34,95
000078.370,2.03,2.16,-0.06,86
000078.470,2.02,2.17,0.10,91
000078.570,1.99,2.14,-0.02,95
000078.670,2.00,2.18,0.17,86
000078.770,2.01,2.20,0.31,87
000078.870,2.02,2.20,0.34,95
000078.970,2.03,2.20,0.42,90
000079.070,2.06,2.18,0.24,97
000079.170,2.07,2.17,0.02,90
000079.270,2.11,2.15,0.04,99
000079.370,2.10,2.17,-0.03,98
000079.470,2.09,2.19,-0.13,95
000079.570,2.09,2.21,-0.25,90
000079.670,2.07,2.22,-0.28,96
000079.770,2.07,2.24,-0.33,94
000079.870,2.07,2.25,-0.32,97
000079.970,2.05,2.26,-0.42,87
000080.070,2.05,2.24,-0.19,93
000080.170,2.08,2.21,-0.24,96
000080.270,2.08,2.21,-0.36,87
000080.370,2.08,2.21,-0.37,96
000080.470,2.08,2.22,-0.35,97
000080.570,2.07,2.22,-0.28,99
000080.670,2.07,2.22,-0.30,96
000080.770,2.07,2.21,-0.36,92
000080.870,2.09,2.22,-0.43,90
000080.970,2.10,2.22,-0.35,98
000081.070,2.08,2.23,-0.38,94
000081.170,2.11,2.19,-0.20,97
000081.270,2.10,2.21,-0.29,92
000081.370,2.09,2.22,-0.29,97
000081.470,2.09,2.23,-0.27,98
000081.570,2.09,2.22,-0.27,97
000081.670,2.08,2.23,-0.39,87
000081.770,2.11,2.21,-0.11,87
000081.870,2.10,2.21,-0.14,98
000081.970,2.10,2.20,-0.24,93
000082.070,2.12,2.19,-0.13,98
000082.170,2.10,2.20,-0.16,98
000082.270,2.07,2.16,-0.02,96
000082.370,2.05,2.18,-0.08,97
000082.470,2.07,2.16,-0.12,98
000082.570,2.10,2.16,0.02,94
000082.670,2.14,2.14,0.08,97
000082.780,2.10,2.19,-0.12,86
000082.880,2.09,2.20,-0.13,99
000082.980,2.08,2.22,-0.26,89
000083.080,2.07,2.19,-0.29,96
000083.180,2.05,2.15,-0.08,93
000083.280,2.01,2.14,-0.22,89
000083.380,1.98,2.11,-0.21,99
000083.480,1.96,2.07,-0.34,86
000083.580,1.96,2.12,-0.41,90
000083.680,1.99,2.13,-0.41,95
000083.780,1.99,2.15,-0.25,98
000083.880,1.99,2.17,0.00,86
000083.980,1.99,2.19,0.05,98
000084.080,2.02,2.17,-0.07,95
000084.180,2.01,2.21,0.11,89
000084.280,1.98,2.19,0.22,92
000084.380,1.99,2.20,0.34,88
000084.480,2.03,2.17,0.24,99
000084.580,2.04,2.17,0.33,91
000084.680,1.99,2.12,0.08,89
000084.780,2.05,2.12,0.00,98
000084.880,2.03,2.14,0.07,97
000084.980,2.02,2.15,0.20,91
000085.080,2.06,2.14,0.09,98
000085.180,2.06,2.18,-0.12,87
000085.280,2.05,2.17,-0.15,98
000085.380,2.03,2.19,-0.01,95
000085.480,2.04,2.19,0.15,90
000085.580,2.05,2.19,0.28,89
000085.680,2.04,2.21,0.35,92
000085.780,2.02,2.21,0.38,94
000085.880,2.03,2.22,0.37,96
000085.980,2.03,2.22,0.37,96
000086.080,2.02,2.23,0.35,97
000086.180,2.00,2.21,0.37,95
000086.280,2.01,2.20,0.42,92
000086.380,2.04,2.16,0.22,96
000086.480,2.00,2.14,0.08,96
000086.580,1.97,2.11,-0.07,93
000086.680,1.97,2.12,-0.19,93
000086.780,1.98,2.15,-0.24,95
000086.880,1.99,2.14,0.01,87
000086.980,1.99,2.17,0.12,94
000087.080,2.02,2.16,-0.05,92
000087.180,1.98,2.12,-0.07,99
000087.280,2.00,2.14,-0.16,94
000087.380,2.02,2.15,0.03,91
000087.480,2.02,2.17,0.13,95
000087.580,2.03,2.20,0.21,94
000087.680,2.02,2.20,0.24,97
000087.790,2.02,2.20,0.25,97
000087.890,2.02,2.21,0.34,91
000087.990,2.02,2.20,0.35,96
000088.090,2.02,2.20,0.37,95
000088.190,2.05,2.17,0.21,98
000088.290,2.03,2.19,0.30,91
000088.390,2.07,2.17,0.14,96
000088.490,2.08,2.19,0.00,95
000088.590,2.08,2.19,-0.10,96
000088.690,2.08,2.21,-0.16,96
000088.790,2.08,2.22,-0.20,97
000088.890,2.11,2.19,-0.03,94
000088.990,2.14,2.17,0.08,95
000089.090,2.13,2.18,0.03,99
000089.190,2.10,2.19,-0.17,86
000089.290,2.09,2.21,-0.21,96
000089.390,2.10,2.21,0.01,89
000089.490,2.12,2.19,0.08,97
000089.590,2.14,2.17,0.11,98
000089.690,2.12,2.19,0.01,97
000089.790,2.11,2.17,-0.08,97
000089.890,2.09,2.19,-0.12,97
000089.990,2.10,2.20,-0.19,95
000090.090,2.09,2.21,-0.22,97
000090.190,2.07,2.21,-0.33,89
000090.290,2.07,2.21,-0.30,98
000090.390,2.07,2.22,-0.42,86
000090.490,2.10,2.19,-0.28,99
000090.590,2.13,2.16,-0.02,86
000090.690,2.11,2.19,-0.10,96
000090.790,2.08,2.22,-0.25,87
000090.890,2.06,2.17,-0.05,92
000090.990,2.05,2.19,-0.10,97
000091.090,2.06,2.19,-0.02,98
000091.190,2.09,2.17,0.07,96
000091.290,2.08,2.16,0.03,99
000091.390,2.07,2.18,-0.16,87
000091.490,2.11,2.16,-0.04,97
000091.590,2.10,2.16,-0.11,97
000091.690,2.13,2.14,-0.01,97
000091.790,2.11,2.16,-0.10,96
000091.890,2.11,2.18,-0.18,95
000091.990,2.10,2.17,-0.31,88
000092.090,2.13,2.16,-0.18,98
000092.190,2.15,2.14,-0.08,98
000092.290,2.16,2.12,0.11,88
000092.390,2.15,2.15,0.03,98
000092.490,2.16,2.13,0.12,96
000092.590,2.18,2.13,0.19,95
000092.690,2.16,2.16,0.10,98
000092.800,2.18,2.14,0.20,93
000092.900,2.20,2.11,0.30,90
000093.000,2.15,2.09,0.10,94
000093.100,2.17,2.09,0.18,95
000093.200,2.17,2.10,0.22,97
000093.300,2.17,2.14,0.05,93
000093.400,2.14,2.10,-0.10,93
000093.500,2.11,2.14,-0.25,88
000093.600,2.06,2.11,0.00,87
000093.700,2.07,2.14,-0.04,98
000093.800,2.06,2.16,-0.09,97
000093.900,2.09,2.15,-0.03,98
000094.000,2.10,2.16,-0.13,95
000094.100,2.12,2.15,0.09,87
000094.200,2.09,2.11,0.17,96
000094.300,2.07,2.12,0.10,99
000094.400,2.09,2.12,0.17,96
000094.500,2.08,2.14,-0.06,87
000094.600,2.07,2.16,-0.09,98
000094.700,2.07,2.18,-0.15,97
000094.800,2.07,2.20,-0.20,96
000094.900,2.08,2.20,-0.34,87
000095.000,2.05,2.16,-0.15,95
000095.100,2.03,2.18,0.01,93
000095.200,2.06,2.16,-0.04,98
000095.300,2.08,2.16,-0.22,87
000095.400,2.07,2.17,-0.33,89
000095.500,2.06,2.20,-0.36,94
000095.600,2.08,2.21,-0.41,92
000095.700,2.06,2.14,-0.27,99
000095.800,2.10,2.14,-0.12,96
000095.900,2.06,2.11,0.10,87
000096.000,2.06,2.15,-0.02,96
000096.100,2.06,2.17,-0.05,99
000096.200,2.03,2.15,0.12,91
000096.300,2.04,2.18,0.16,97
000096.400,2.03,2.20,0.23,95
000096.500,2.04,2.19,0.34,90
000096.600,2.05,2.18,0.38,93
000096.700,2.01,2.13,0.13,90
000096.800,2.01,2.13,0.14,99
000096.900,1.99,2.16,0.20,95
000097.000,2.01,2.16,0.31,90
000097.100,2.02,2.15,0.42,87
000097.200,2.02,2.16,0.43,95
000097.300,2.05,2.16,0.22,95
000097.400,2.05,2.15,0.34,89
000097.500,2.05,2.18,0.43,88
000097.600,2.07,2.17,0.20,94
000097.700,2.11,2.15,0.22,97
000097.810,2.07,2.11,0.34,87
000097.910,2.10,2.11,0.45,87
000098.010,2.09,2.14,0.25,96
000098.110,2.08,2.17,0.08,95
000098.210,2.07,2.19,-0.10,89
000098.310,2.12,2.17,0.06,91
000098.410,2.14,2.15,0.24,86
000098.510,2.13,2.17,0.08,95
000098.610,2.12,2.17,-0.08,92
000098.710,2.10,2.19,-0.07,99
000098.810,2.08,2.20,-0.24,87
000098.910,2.11,2.18,-0.07,95
000099.010,2.10,2.18,-0.16,95
000099.110,2.09,2.18,-0.25,93
000099.210,2.07,2.21,-0.37,87
000099.310,2.10,2.19,-0.20,97
000099.410,2.09,2.20,-0.26,95
000099.510,2.12,2.18,-0.17,99
000099.610,2.14,2.17,-0.04,96
000099.710,2.12,2.18,-0.11,97
000099.810,2.10,2.20,-0.15,97
000099.910,2.11,2.19,0.05,90
