#Time,X,Y,Z,CONF
000034.260,4.45,4.40,-0.55,98
000034.360,4.47,4.42,-0.30,99
000034.460,4.40,4.36,-0.49,93
000034.560,4.44,4.39,-0.26,99
000034.660,4.47,4.42,-0.09,99
000034.760,4.49,4.43,0.08,98
000034.860,4.50,4.46,0.31,95
000034.960,4.51,4.47,0.52,94
000035.060,4.52,4.48,0.64,95
000035.160,4.53,4.48,0.63,98
000035.260,4.52,4.48,0.65,97
000035.360,4.52,4.48,0.47,99
000035.460,4.55,4.49,0.43,99
000035.560,4.55,4.49,0.42,99
000035.660,4.55,4.50,0.54,96
000035.760,4.55,4.49,0.50,99
000035.870,4.47,4.41,0.11,93
000035.970,4.48,4.43,0.22,98
000036.070,4.49,4.44,0.31,98
000036.170,4.38,4.35,0.00,93
000036.270,4.41,4.37,-0.15,98
000036.370,4.43,4.40,-0.03,99
000036.470,4.40,4.36,-0.29,93
000036.570,4.44,4.40,-0.02,97
000036.670,4.46,4.41,0.13,98
000036.770,4.49,4.44,-0.11,96
000036.870,4.51,4.45,0.17,94
000036.970,4.51,4.45,-0.01,98
000037.070,4.52,4.46,0.14,98
000037.170,4.51,4.46,0.21,99
000037.270,4.50,4.45,-0.11,94
000037.370,4.49,4.44,-0.34,94
000037.470,4.52,4.47,-0.06,96
000037.570,4.53,4.48,0.22,94
000037.670,4.52,4.47,0.13,99
000037.770,4.52,4.47,0.23,98
000037.870,4.52,4.46,0.07,99
000037.970,4.53,4.48,0.32,94
000038.070,4.54,4.47,-0.04,94
000038.170,4.55,4.48,0.14,97
000038.270,4.50,4.43,-0.17,93
000038.370,4.52,4.46,-0.05,99
000038.470,4.49,4.47,-0.22,97
000038.570,4.52,4.46,-0.44,94
000038.670,4.52,4.46,-0.19,98
000038.770,4.53,4.45,-0.03,98
000038.870,4.48,4.40,-0.30,93
000038.970,4.51,4.41,-0.02,96
000039.070,4.47,4.38,-0.29,93
000039.170,4.49,4.40,-0.19,99
000039.270,4.46,4.39,-0.43,93
000039.370,4.49,4.41,-0.18,98
000039.470,4.50,4.43,-0.04,99
000039.570,4.52,4.45,0.21,95
000039.670,4.52,4.46,0.32,97
000039.770,4.54,4.48,0.49,95
000039.870,4.52,4.47,0.09,94
000039.970,4.50,4.45,-0.10,97
000040.070,4.52,4.47,0.19,94
000040.170,4.52,4.48,0.23,99
000040.270,4.53,4.48,0.33,97
000040.370,4.54,4.49,0.31,99
000040.470,4.53,4.47,0.06,97
000040.570,4.50,4.44,-0.24,93
000040.670,4.51,4.47,0.04,96
000040.770,4.52,4.46,0.14,98
000040.880,4.53,4.48,0.38,94
000040.980,4.53,4.48,0.48,97
000041.080,4.51,4.47,0.27,99
000041.180,4.53,4.47,0.35,98
000041.280,4.53,4.48,0.53,94
000041.380,4.55,4.48,0.68,94
000041.480,4.55,4.49,0.78,94
000041.580,4.56,4.49,0.80,96
000041.680,4.56,4.49,0.88,94
000041.780,4.53,4.45,0.41,94
000041.880,4.52,4.44,0.06,95
000041.980,4.51,4.43,-0.05,99
000042.080,4.52,4.44,-0.28,95
000042.180,4.53,4.45,-0.07,98
000042.280,4.50,4.42,-0.15,98
000042.380,4.52,4.45,0.15,94
000042.480,4.51,4.45,0.21,99
000042.580,4.52,4.45,0.33,97
000042.680,4.50,4.42,-0.02,94
000042.780,4.44,4.38,-0.29,93
000042.880,4.43,4.39,-0.46,95
000042.980,4.46,4.40,-0.24,99
000043.080,4.47,4.43,0.10,94
000043.180,4.51,4.46,0.34,94
000043.280,4.51,4.48,0.52,94
000043.380,4.53,4.48,0.48,99
000043.480,4.49,4.43,0.08,93
000043.580,4.50,4.44,0.12,99
000043.680,4.50,4.45,0.18,99
000043.780,4.50,4.45,0.30,97
000043.880,4.51,4.45,0.45,96
000043.980,4.52,4.47,0.42,99
000044.080,4.53,4.47,0.48,97
000044.180,4.53,4.47,0.64,94
000044.280,4.53,4.45,0.21,94
000044.380,4.50,4.43,-0.00,97
000044.480,4.50,4.44,0.18,97
000044.580,4.52,4.47,0.39,95
000044.680,4.52,4.47,0.43,98
000044.780,4.53,4.47,0.46,98
000044.880,4.50,4.45,0.09,95
000044.980,4.51,4.45,0.19,98
000045.080,4.47,4.41,-0.14,93
000045.180,4.47,4.42,0.11,96
000045.280,4.49,4.45,0.37,94
000045.380,4.50,4.46,0.47,97
000045.480,4.50,4.45,0.49,98
000045.580,4.52,4.47,0.65,94
000045.680,4.52,4.48,0.77,94
000045.780,4.53,4.49,0.84,94
000045.890,4.54,4.49,0.74,99
000045.990,4.53,4.48,0.83,94
000046.090,4.54,4.47,0.57,99
000046.190,4.52,4.45,0.36,99
000046.290,4.52,4.45,0.38,99
000046.390,4.51,4.45,0.47,97
000046.490,4.53,4.45,0.59,95
000046.590,4.46,4.37,0.16,92
000046.690,4.48,4.40,0.35,95
000046.790,4.51,4.45,0.52,95
000046.890,4.51,4.45,0.55,98
000046.990,4.49,4.42,0.16,94
000047.090,4.51,4.44,0.30,97
000047.190,4.52,4.45,0.33,99
000047.290,4.52,4.47,0.52,94
000047.390,4.52,4.49,0.14,95
000047.490,4.52,4.48,0.26,98
000047.590,4.54,4.50,0.43,95
000047.690,4.53,4.49,0.06,94
000047.790,4.52,4.48,0.17,98
000047.890,4.54,4.49,0.18,99
000047.990,4.48,4.43,-0.13,93
000048.090,4.51,4.44,-0.01,99
000048.190,4.51,4.45,0.15,98
000048.290,4.52,4.46,0.32,96
000048.390,4.53,4.47,0.36,98
000048.490,4.54,4.47,0.13,98
000048.590,4.55,4.48,0.15,99
000048.690,4.55,4.48,0.37,95
000048.790,4.56,4.47,0.53,95
000048.890,4.54,4.46,0.11,94
000048.990,4.55,4.47,0.36,94
000049.090,4.56,4.48,0.48,96
000049.190,4.53,4.46,0.21,98
000049.290,4.47,4.40,-0.12,93
000049.390,4.48,4.41,-0.28,97
000049.490,4.48,4.43,0.06,94
000049.590,4.50,4.46,0.33,94
000049.690,4.45,4.41,-0.04,93
000049.790,4.43,4.40,-0.31,93
000049.890,4.45,4.43,-0.15,99
000049.990,4.46,4.43,0.06,97
000050.090,4.46,4.44,-0.06,99
000050.190,4.50,4.46,0.19,95
000050.290,4.51,4.48,0.26,99
000050.390,4.49,4.44,0.05,98
000050.490,4.47,4.42,-0.25,93
000050.590,4.41,4.37,-0.45,93
000050.690,4.41,4.36,-0.45,98
000050.790,4.44,4.39,-0.61,94
000050.890,4.45,4.38,-0.73,94
000051.000,4.46,4.41,-0.43,98
000051.100,4.47,4.42,-0.47,98
000051.200,4.49,4.44,-0.08,94
000051.300,4.49,4.45,0.11,97
000051.400,4.50,4.46,-0.05,98
000051.500,4.44,4.41,-0.31,93
000051.600,4.47,4.43,0.04,94
000051.700,4.46,4.42,-0.19,96
000051.800,4.49,4.45,0.13,94
000051.900,4.50,4.47,0.38,94
000052.000,4.52,4.47,0.52,95
000052.100,4.42,4.39,0.11,92
000052.200,4.46,4.43,0.36,94
000052.300,4.48,4.44,0.41,98
000052.400,4.50,4.45,0.58,94
000052.500,4.51,4.45,0.34,99
000052.600,4.51,4.44,0.20,99
000052.700,4.52,4.44,0.23,99
000052.800,4.51,4.44,-0.02,97
000052.900,4.50,4.43,-0.21,97
000053.000,4.43,4.37,-0.43,93
000053.100,4.39,4.33,-0.58,93
000053.200,4.42,4.37,-0.37,99
000053.300,4.45,4.40,-0.17,99
000053.400,4.46,4.43,-0.21,99
000053.500,4.49,4.45,0.12,94
000053.600,4.46,4.43,-0.04,98
000053.700,4.49,4.45,0.24,94
000053.800,4.51,4.47,0.45,94
000053.900,4.52,4.48,0.45,99
000054.000,4.51,4.48,0.58,95
000054.100,4.50,4.48,0.18,95
000054.200,4.50,4.49,0.35,96
000054.300,4.53,4.50,0.49,96
000054.400,4.53,4.50,0.51,98
000054.500,4.53,4.48,0.22,97
000054.600,4.54,4.48,0.29,98
000054.700,4.50,4.45,0.07,97
000054.800,4.51,4.45,0.27,96
000054.900,4.52,4.45,0.32,98
000055.000,4.53,4.46,0.41,97
000055.100,4.53,4.47,0.58,94
000055.200,4.51,4.45,0.34,99
000055.300,4.52,4.46,0.45,97
000055.400,4.52,4.47,0.42,99
000055.500,4.44,4.41,0.04,93
000055.600,4.48,4.43,0.16,98
000055.700,4.49,4.44,0.26,98
000055.800,4.45,4.42,-0.06,94
000055.900,4.46,4.43,0.13,97
000056.000,4.47,4.44,-0.06,98
000056.100,4.45,4.41,-0.30,94
000056.200,4.48,4.45,0.05,94
000056.310,4.46,4.42,-0.24,93
000056.410,4.40,4.37,-0.46,92
000056.510,4.42,4.38,-0.51,97
000056.610,4.42,4.38,-0.65,94
000056.710,4.41,4.37,-0.77,93
000056.810,4.45,4.41,-0.32,94
000056.910,4.48,4.44,-0.02,96
000057.010,4.50,4.46,0.19,96
000057.110,4.51,4.46,-0.11,95
000057.210,4.53,4.46,-0.35,94
000057.310,4.54,4.47,-0.02,95
000057.410,4.54,4.47,-0.27,95
000057.510,4.54,4.47,-0.06,98
000057.610,4.54,4.47,0.21,94
000057.710,4.49,4.44,-0.12,93
000057.810,4.49,4.46,0.06,98
000057.910,4.50,4.47,0.32,94
000058.010,4.44,4.40,-0.03,93
000058.110,4.45,4.41,0.13,98
000058.210,4.47,4.43,0.07,99
000058.310,4.48,4.44,0.18,98
000058.410,4.49,4.46,0.29,98
000058.510,4.50,4.46,0.32,99
000058.610,4.51,4.47,0.27,99
000058.710,4.51,4.46,0.35,98
000058.810,4.50,4.45,0.44,97
000058.910,4.52,4.46,0.49,98
000059.010,4.52,4.45,0.54,97
000059.110,4.53,4.46,0.13,94
000059.210,4.53,4.47,0.24,98
000059.310,4.54,4.49,0.42,95
000059.410,4.54,4.50,0.39,99
000059.510,4.53,4.52,0.51,96
000059.610,4.54,4.51,0.49,99
000059.710,4.52,4.49,0.20,97
000059.810,4.52,4.49,0.25,99
000059.910,4.52,4.49,0.36,97
000060.010,4.48,4.44,-0.01,93
000060.110,4.48,4.44,0.16,97
000060.210,4.51,4.46,0.22,99
000060.310,4.46,4.41,-0.10,93
000060.410,4.42,4.37,-0.35,93
000060.510,4.45,4.41,-0.12,98
000060.610,4.44,4.40,-0.26,97
000060.710,4.46,4.41,-0.04,98
000060.810,4.48,4.43,0.22,95
000060.910,4.50,4.46,0.22,99
000061.010,4.50,4.48,0.44,94
000061.110,4.51,4.50,0.59,94
000061.220,4.48,4.47,0.18,94
000061.320,4.51,4.49,0.41,94
000061.420,4.51,4.49,0.45,98
000061.520,4.49,4.47,0.05,93
000061.620,4.48,4.44,-0.09,98
000061.720,4.50,4.45,0.05,98
000061.820,4.50,4.45,0.20,97
000061.920,4.50,4.44,-0.00,97
000062.020,4.52,4.46,0.28,94
000062.120,4.54,4.47,0.46,95
000062.220,4.54,4.49,0.60,95
000062.320,4.54,4.49,0.56,99
000062.420,4.54,4.48,0.70,94
000062.520,4.54,4.48,0.57,99
000062.620,4.54,4.50,0.69,94
000062.720,4.51,4.47,0.24,93
000062.820,4.53,4.49,0.44,94
000062.920,4.54,4.48,0.42,99
000063.020,4.55,4.48,0.27,99
000063.120,4.56,4.49,0.34,98
000063.220,4.55,4.48,0.37,98
000063.320,4.56,4.49,0.53,95
000063.420,4.56,4.50,0.50,99
000063.520,4.51,4.46,0.09,93
000063.620,4.53,4.48,0.32,95
000063.720,4.51,4.46,0.01,95
000063.820,4.52,4.45,-0.22,96
000063.920,4.54,4.46,-0.06,99
000064.020,4.53,4.46,-0.17,98
000064.120,4.53,4.48,-0.37,95
000064.220,4.49,4.43,-0.56,93
000064.320,4.49,4.42,-0.49,99
000064.420,4.51,4.43,-0.20,97
000064.520,4.53,4.45,0.13,94
000064.620,4.53,4.46,0.27,97
000064.720,4.54,4.48,0.42,96
000064.820,4.54,4.49,0.34,99
000064.920,4.53,4.49,0.20,99
000065.020,4.54,4.51,0.42,94
000065.120,4.54,4.52,0.54,96
000065.220,4.54,4.51,0.54,98
000065.320,4.54,4.52,0.68,94
000065.420,4.54,4.50,0.69,97
000065.520,4.53,4.49,0.80,94
000065.620,4.54,4.52,0.88,94
000065.720,4.51,4.48,0.48,97
000065.820,4.46,4.42,0.09,93
000065.920,4.48,4.44,0.32,95
000066.020,4.51,4.47,0.50,94
000066.130,4.52,4.48,0.50,98
000066.230,4.53,4.49,0.63,94
000066.330,4.49,4.46,0.22,94
000066.430,4.48,4.46,0.01,98
000066.530,4.47,4.45,-0.24,95
000066.630,4.51,4.48,0.04,96
000066.730,4.46,4.41,-0.25,93
000066.830,4.43,4.39,-0.47,93
000066.930,4.45,4.41,-0.16,97
000067.030,4.47,4.43,0.03,98
000067.130,4.46,4.41,-0.12,98
000067.230,4.48,4.43,0.19,94
000067.330,4.51,4.46,0.40,94
000067.430,4.49,4.43,0.03,94
000067.530,4.43,4.37,-0.26,93
000067.630,4.45,4.40,0.08,94
000067.730,4.48,4.42,0.14,99
000067.830,4.50,4.44,0.08,99
000067.930,4.51,4.46,0.31,95
000068.030,4.52,4.47,0.50,94
000068.130,4.43,4.39,0.11,93
000068.230,4.44,4.41,-0.01,99
000068.330,4.47,4.42,-0.03,99
000068.430,4.48,4.42,-0.13,99
000068.530,4.48,4.42,-0.25,98
000068.630,4.51,4.45,0.06,95
000068.730,4.53,4.47,0.15,99
000068.830,4.53,4.49,0.36,95
000068.930,4.54,4.48,0.35,99
000069.030,4.54,4.49,0.39,98
000069.130,4.54,4.49,0.58,94
000069.230,4.54,4.50,0.46,99
000069.330,4.52,4.50,0.50,98
000069.430,4.54,4.50,0.65,94
000069.530,4.48,4.43,0.23,93
000069.630,4.42,4.39,-0.10,93
000069.730,4.43,4.40,-0.19,98
000069.830,4.40,4.36,-0.41,93
000069.930,4.44,4.39,-0.24,99
000070.030,4.46,4.41,0.08,94
000070.130,4.45,4.41,-0.17,95
000070.230,4.40,4.36,-0.39,93
000070.330,4.42,4.39,-0.17,98
000070.430,4.42,4.43,0.08,96
000070.530,4.45,4.45,-0.10,98
000070.630,4.43,4.42,-0.34,94
000070.730,4.46,4.44,-0.07,97
000070.830,4.49,4.46,0.09,98
000070.930,4.51,4.48,0.15,99
000071.030,4.53,4.50,0.34,95
000071.140,4.54,4.51,0.50,95
000071.240,4.53,4.50,0.64,94
000071.340,4.47,4.43,0.22,93
000071.440,4.50,4.37,0.44,93
000071.540,4.51,4.40,0.49,98
000071.640,4.54,4.44,0.65,94
000071.740,4.54,4.45,0.75,94
000071.840,4.50,4.43,0.29,93
000071.940,4.50,4.46,0.49,94
000072.040,4.51,4.48,0.59,96
000072.140,4.53,4.50,0.70,95
000072.240,4.53,4.50,0.77,95
000072.340,4.54,4.51,0.83,95
000072.440,4.53,4.50,0.78,98
000072.540,4.54,4.50,0.85,94
000072.640,4.50,4.45,0.36,93
000072.740,4.44,4.39,0.00,93
000072.840,4.47,4.43,0.25,95
000072.940,4.49,4.44,0.32,98
000073.040,4.50,4.44,0.44,96
000073.140,4.48,4.42,0.05,93
000073.240,4.51,4.41,-0.23,94
000073.340,4.52,4.44,-0.01,97
000073.440,4.53,4.46,0.23,95
000073.540,4.51,4.45,-0.06,95
000073.640,4.47,4.40,-0.32,93
000073.740,4.48,4.41,-0.14,99
000073.840,4.49,4.42,0.03,98
000073.940,4.50,4.44,0.11,99
000074.040,4.52,4.46,0.20,99
000074.140,4.46,4.41,-0.12,93
000074.240,4.48,4.44,0.17,95
000074.340,4.49,4.45,0.38,95
000074.440,4.50,4.44,0.17,98
000074.540,4.51,4.45,0.38,95
000074.640,4.49,4.43,0.18,98
000074.740,4.50,4.45,0.24,99
000074.840,4.51,4.44,0.30,98
000074.940,4.45,4.39,-0.06,93
000075.040,4.46,4.41,-0.32,94
000075.140,4.43,4.39,-0.51,93
000075.240,4.46,4.42,-0.55,97
000075.340,4.44,4.40,-0.66,95
000075.440,4.45,4.40,-0.64,98
000075.540,4.47,4.42,-0.35,98
000075.640,4.50,4.45,-0.50,95
000075.740,4.53,4.46,-0.59,96
000075.840,4.54,4.46,-0.34,99
000075.940,4.53,4.45,0.01,94
000076.050,4.53,4.45,0.13,98
000076.150,4.54,4.47,0.37,94
000076.250,4.53,4.46,0.01,94
000076.350,4.53,4.46,0.10,99
000076.450,4.53,4.46,0.23,98
000076.550,4.48,4.40,-0.10,93
000076.650,4.45,4.38,-0.35,93
000076.750,4.47,4.41,-0.13,98
000076.850,4.48,4.44,0.17,94
000076.950,4.50,4.46,0.40,94
000077.050,4.50,4.47,0.55,95
000077.150,4.49,4.45,0.14,94
000077.250,4.51,4.46,0.38,94
000077.350,4.51,4.47,0.02,94
000077.450,4.50,4.46,-0.10,98
000077.550,4.51,4.47,0.21,94
000077.650,4.47,4.43,-0.12,93
000077.750,4.49,4.44,0.07,98
000077.850,4.50,4.45,0.34,94
000077.950,4.51,4.47,0.51,94
000078.050,4.48,4.45,0.11,94
000078.150,4.50,4.47,0.19,99
000078.250,4.50,4.45,-0.07,96
000078.350,4.51,4.46,0.04,99
000078.450,4.49,4.44,-0.25,94
000078.550,4.52,4.47,-0.08,99
000078.650,4.47,4.43,-0.33,93
000078.750,4.47,4.43,-0.07,97
000078.850,4.50,4.44,0.03,99
000078.950,4.50,4.45,0.05,99
000079.050,4.52,4.46,-0.16,96
000079.150,4.52,4.48,-0.02,99
000079.250,4.52,4.48,0.23,95
000079.350,4.52,4.48,0.04,98
000079.450,4.51,4.47,-0.24,94
000079.550,4.52,4.47,-0.04,98
000079.650,4.49,4.44,-0.26,95
000079.750,4.48,4.44,-0.28,99
000079.850,4.47,4.41,-0.47,94
000079.950,4.49,4.43,-0.07,94
000080.050,4.51,4.45,0.09,98
000080.150,4.52,4.40,0.36,93
000080.250,4.52,4.42,0.53,94
000080.350,4.51,4.43,0.52,98
000080.450,4.52,4.44,0.27,98
000080.550,4.53,4.44,0.34,98
000080.650,4.55,4.45,0.33,99
000080.750,4.54,4.46,0.33,99
000080.850,4.55,4.47,0.51,94
000080.960,4.50,4.43,0.12,94
000081.060,4.48,4.41,-0.18,94
000081.160,4.50,4.43,0.09,96
000081.260,4.50,4.44,0.35,94
000081.360,4.50,4.44,0.16,99
000081.460,4.52,4.46,0.36,95
000081.560,4.50,4.44,0.09,97
000081.660,4.51,4.45,0.23,98
000081.760,4.50,4.43,0.35,97
000081.860,4.52,4.45,0.41,98
000081.960,4.51,4.46,0.48,97
000082.060,4.51,4.46,0.60,95
000082.160,4.53,4.47,0.55,99
000082.260,4.53,4.46,0.61,97
000082.360,4.54,4.47,0.64,97
000082.460,4.54,4.46,0.56,99
000082.560,4.50,4.43,0.13,93
000082.660,4.51,4.45,0.17,99
000082.760,4.51,4.45,0.30,97
000082.860,4.52,4.46,0.30,99
000082.960,4.53,4.48,0.50,94
000083.060,4.55,4.48,0.43,99
000083.160,4.54,4.47,0.15,97
000083.260,4.54,4.48,0.38,94
000083.360,4.55,4.49,0.51,96
000083.460,4.56,4.49,0.66,94
000083.560,4.55,4.50,0.22,94
000083.660,4.56,4.50,0.44,94
000083.760,4.56,4.49,0.60,94
000083.860,4.50,4.44,0.18,93
000083.960,4.45,4.38,-0.14,93
000084.060,4.47,4.42,0.16,94
000084.160,4.49,4.43,0.22,99
000084.260,4.52,4.46,0.40,95
000084.360,4.50,4.44,0.21,99
000084.460,4.50,4.44,0.03,98
000084.560,4.48,4.43,-0.17,96
000084.660,4.50,4.44,0.05,97
000084.760,4.51,4.46,0.26,96
000084.860,4.52,4.46,0.37,97
000084.960,4.54,4.48,0.55,94
000085.060,4.52,4.45,0.25,97
000085.160,4.52,4.46,0.30,99
000085.260,4.53,4.47,0.49,94
000085.360,4.54,4.48,0.63,94
000085.460,4.54,4.49,0.75,94
000085.560,4.47,4.44,0.29,93
000085.660,4.48,4.44,0.04,97
000085.760,4.43,4.38,-0.24,93
000085.870,4.42,4.37,-0.46,93
000085.970,4.46,4.40,-0.25,99
000086.070,4.46,4.40,-0.39,96
000086.170,4.48,4.41,-0.12,97
000086.270,4.49,4.43,0.05,98
000086.370,4.49,4.43,0.20,97
000086.470,4.50,4.44,0.27,98
000086.570,4.52,4.47,0.49,94
000086.670,4.51,4.46,0.48,98
000086.770,4.52,4.46,0.45,99
000086.870,4.53,4.46,0.47,98
000086.970,4.50,4.44,0.08,94
000087.070,4.51,4.48,0.35,94
000087.170,4.52,4.47,0.10,98
000087.270,4.53,4.48,0.19,99
000087.370,4.50,4.44,-0.14,93
000087.470,4.52,4.45,0.17,94
000087.570,4.50,4.44,0.06,99
000087.670,4.51,4.45,0.21,97
000087.770,4.52,4.46,0.35,97
000087.870,4.51,4.45,0.14,98
000087.970,4.46,4.40,-0.17,93
000088.070,4.49,4.43,0.14,94
000088.170,4.48,4.42,-0.06,97
000088.270,4.49,4.45,0.16,96
000088.370,4.48,4.44,-0.16,94
000088.470,4.48,4.43,-0.31,97
000088.570,4.50,4.43,-0.12,99
000088.670,4.48,4.41,-0.21,98
000088.770,4.49,4.43,-0.09,99
000088.870,4.51,4.45,0.08,98
000088.970,4.48,4.41,-0.07,98
000089.070,4.44,4.37,-0.33,93
000089.170,4.48,4.42,0.02,94
000089.270,4.50,4.44,0.14,98
000089.370,4.47,4.43,-0.04,98
000089.470,4.50,4.45,0.25,94
000089.570,4.51,4.47,0.45,94
000089.670,4.50,4.47,0.42,99
000089.770,4.52,4.49,0.59,94
000089.870,4.54,4.49,0.19,95
000089.970,4.45,4.40,-0.12,93
000090.070,4.47,4.42,0.04,98
000090.170,4.50,4.45,0.18,98
000090.270,4.50,4.46,0.38,95
000090.370,4.47,4.43,0.01,93
000090.470,4.48,4.44,0.17,97
000090.570,4.49,4.46,0.21,99
000090.670,4.49,4.44,0.03,98
000090.780,4.48,4.44,-0.15,97
000090.880,4.50,4.45,0.09,96
000090.980,4.51,4.46,0.34,94
000091.080,4.53,4.48,0.53,94
000091.180,4.52,4.48,0.61,96
000091.280,4.48,4.45,0.18,93
000091.380,4.47,4.43,-0.14,94
000091.480,4.40,4.35,-0.35,93
000091.580,4.44,4.40,-0.01,95
000091.680,4.48,4.43,0.09,99
000091.780,4.45,4.40,-0.21,93
000091.880,4.47,4.43,-0.08,99
000091.980,4.45,4.42,-0.33,94
000092.080,4.47,4.44,-0.49,95
000092.180,4.49,4.44,-0.24,98
000092.280,4.49,4.45,-0.10,99
000092.380,4.50,4.46,-0.06,99
000092.480,4.52,4.48,0.21,95
000092.580,4.51,4.46,0.27,98
000092.680,4.52,4.47,0.42,96
000092.780,4.51,4.48,0.58,94
000092.880,4.53,4.49,0.53,99
000092.980,4.53,4.48,0.55,98
000093.080,4.45,4.41,0.14,93
000093.180,4.47,4.43,0.22,98
000093.280,4.49,4.44,0.29,98
000093.380,4.51,4.46,0.44,96
000093.480,4.52,4.48,0.57,95
000093.580,4.53,4.48,0.64,96
000093.680,4.53,4.50,0.74,94
000093.780,4.53,4.48,0.71,98
000093.880,4.53,4.49,0.62,99
000093.980,4.53,4.48,0.75,94
000094.080,4.53,4.48,0.84,94
000094.180,4.48,4.44,0.35,93
000094.280,4.50,4.45,0.40,98
000094.380,4.51,4.46,0.40,99
000094.480,4.51,4.46,0.48,97
000094.580,4.48,4.44,0.10,94
000094.680,4.47,4.42,-0.19,94
000094.780,4.48,4.43,-0.35,96
000094.880,4.46,4.42,-0.53,94
000094.980,4.43,4.40,-0.67,93
000095.080,4.47,4.42,-0.33,97
000095.180,4.49,4.42,-0.06,97
000095.280,4.49,4.45,0.22,94
000095.380,4.49,4.45,0.33,97
000095.480,4.49,4.44,0.33,99
000095.580,4.51,4.45,0.28,99
000095.680,4.49,4.42,-0.07,94
000095.790,4.49,4.43,0.09,98
000095.890,4.49,4.43,-0.19,94
000095.990,4.49,4.45,0.12,94
000096.090,4.45,4.42,-0.19,94
000096.190,4.48,4.43,0.06,96
000096.290,4.48,4.43,-0.14,97
000096.390,4.49,4.44,-0.26,98
000096.490,4.51,4.46,0.07,94
000096.590,4.53,4.47,0.16,99
000096.690,4.51,4.45,-0.10,96
000096.790,4.52,4.45,0.12,97
000096.890,4.51,4.44,-0.11,96
000096.990,4.51,4.44,0.01,99
000097.090,4.45,4.38,-0.27,93
000097.190,4.48,4.40,-0.05,98
000097.290,4.44,4.37,-0.32,93
000097.390,4.47,4.39,-0.11,98
000097.490,4.50,4.42,0.03,99
000097.590,4.51,4.45,0.28,94
000097.690,4.51,4.45,0.08,98
000097.790,4.45,4.39,-0.22,93
000097.890,4.47,4.41,-0.07,99
000097.990,4.40,4.35,-0.31,93
000098.090,4.44,4.39,0.04,94
000098.190,4.47,4.42,0.30,94
000098.290,4.49,4.45,0.48,95
